type,modified,language,license,rightsholder,datasetid,datasetname,institutioncode,basisofrecord,eventid,samplingprotocol,eventdate,eventremarks,locality,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters
Event,2016-01-22T10:59:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1440:event-receiver-deployment,receiver deployment,2014-04-23T00:00:00Z/2015-02-12T00:00:00Z,location name: SO_KS_LOZB | location description: eerste receiver stroomop klepstuw in de zwarte beek op linker oever aan boom of piket?,de-20,50.9847,5.07655,WGS84,30
Event,2016-01-22T10:59:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1441:event-receiver-deployment,receiver deployment,2014-04-23T00:00:00Z/2015-02-12T00:00:00Z,location name: SO2_KS_RODEMER | location description: tweede receiver stroomop van de klepstuw in de demer op rechter oever aan boom,de-23,50.98197,5.07802,WGS84,30
Event,2017-09-29T06:12:09Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1470:event-receiver-deployment,receiver deployment,2014-12-16T00:00:00Z/2015-01-07T00:00:00Z,location name: de-12 | location description: NA,de-12,50.99112,5.05745,WGS84,30
Event,2016-01-22T10:59:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1478:event-receiver-deployment,receiver deployment,2014-08-07T00:00:00Z/2015-02-12T00:00:00Z,"location name: rommelaar | location description: mogelijks worden de 2 betonnen paaltjes weggehaald, dus bamboestok met verf geplaatst op oever; kabel aan piket bij waterlijn, 2e bamboestok in piket; adres: rommelaar 88; aarschot",de-2,50.99426,4.89382,WGS84,30
Event,2017-01-16T10:52:36Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1506:event-receiver-deployment,receiver deployment,2014-12-16T20:00:00Z/2015-01-07T00:00:00Z,location name: de-12 | location description: LO Demer net SA van de steunbeer aan oogvijs,de-12,50.99112,5.05745,WGS84,30
Event,2016-10-05T22:03:01Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1573:event-receiver-deployment,receiver deployment,2014-12-19T02:00:00Z/2015-01-07T00:00:00Z,location name: SA Hasselt | location description: beugel tussen overgang rechte naar schuine oever; adres: sasstraat Hasselt,de-8,50.99125,5.04038,WGS84,30
Event,2017-01-16T11:27:04Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1585:event-receiver-deployment,receiver deployment,2014-12-16T12:00:00Z/2015-01-07T00:00:00Z,location name: 4 | location description: aan voetgangersbrug in de zwarte beek op rechter oever aan een boom,de-13,50.99182,5.05784,WGS84,30
Event,2016-10-05T22:09:25Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1588:event-receiver-deployment,receiver deployment,2014-12-19T01:30:00Z/2015-01-07T00:00:00Z,location name: de-9 | location description: LO rond wateruitlaat,de-9,50.99126,5.04916,WGS84,30
Event,2016-10-05T21:21:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1592:event-receiver-deployment,receiver deployment,2014-12-26T22:00:00Z/2015-01-07T00:00:00Z,location name: de-14 | location description: RO brug R12 (thv McDonalds) (enkel bij laag water bereikbaar),de-14,50.99026,5.06027,WGS84,30
Event,2016-10-05T21:47:26Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1593:event-receiver-deployment,receiver deployment,2014-12-19T02:00:00Z/2015-01-07T00:00:00Z,location name: de-7 | location description: RO Grote Vijver rond seinpaal 15 (enkel bij laag water bereikbaar),de-7,50.9909,5.03108,WGS84,30
Event,2016-01-22T10:59:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1656:event-receiver-deployment,receiver deployment,2014-04-10T00:00:00Z/2014-06-13T00:00:00Z,location name: IN_VB_LODEMER | location description: aan pilaar voetgangersbrug op linker oever in de demer,de-12,50.99112,5.05745,WGS84,30
Event,2016-01-22T10:59:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1657:event-receiver-deployment,receiver deployment,2014-04-10T00:00:00Z/2014-06-19T00:00:00Z,"location name: IN_KB_TUNNEL | location description: in de zijbeek die uitmondt in de Demer aan de steunbeer, met pin in muur van het tunneltje",de-15,50.98928,5.06041,WGS84,30
Event,2016-01-22T10:59:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1658:event-receiver-deployment,receiver deployment,2014-05-14T00:00:00Z/2014-07-01T00:00:00Z,location name: Rommelaar | location description: 2 paaltjes in de grond,de-2,50.99426,4.89382,WGS84,30
Event,2016-01-22T10:59:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1659:event-receiver-deployment,receiver deployment,2014-04-23T00:00:00Z/2014-07-01T00:00:00Z,location name: SA_KS_RODEMER | location description: eerste receiver stroomaf van de klepstuw in de Demer aan piket op rechter oever,de-21,50.98437,5.07259,WGS84,30
Event,2016-01-22T10:59:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1660:event-receiver-deployment,receiver deployment,2014-04-23T00:00:00Z/2014-07-01T00:00:00Z,location name: SO_KS_LODEMER | location description: eerste receiver stroomop van de klepstuw in de Demer aan piket,de-22,50.98339,5.07599,WGS84,30
Event,2016-01-22T10:59:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1661:event-receiver-deployment,receiver deployment,2014-05-13T00:00:00Z/2014-07-01T00:00:00Z,location name: Messelbroek | location description: bord jaagpad verboden toegang,de-3,51.00287,4.93335,WGS84,30
Event,2016-01-22T10:59:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1662:event-receiver-deployment,receiver deployment,2014-05-13T00:00:00Z/2014-07-01T00:00:00Z,location name: Testelt | location description: bord jaagpad verboden toegang; net na uitmonding leigracht in Demer,de-4,51.00892,4.96239,WGS84,30
Event,2016-01-22T10:59:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1663:event-receiver-deployment,receiver deployment,2014-05-05T00:00:00Z/2014-07-01T00:00:00Z,location name: SA_RIF_LODEMER | location description: doorrijden tot verkeersbord verboden of baantje inrijden aan nr139 op grote boom,de-6,50.98988,5.01521,WGS84,30
Event,2016-10-05T21:51:22Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1734:event-receiver-deployment,receiver deployment,2015-01-07T00:00:00Z/2015-01-23T00:00:00Z,location name: de-7 | location description: RO Grote Vijver rond seinpaal 15 (enkel bij laag water bereikbaar),de-7,50.9909,5.03108,WGS84,30
Event,2016-10-05T21:53:23Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1735:event-receiver-deployment,receiver deployment,2015-01-23T00:00:00Z/2015-02-13T00:00:00Z,location name: de-7 | location description: RO Grote Vijver rond seinpaal 15 (enkel bij laag water bereikbaar),de-7,50.9909,5.03108,WGS84,30
Event,2016-10-05T22:04:00Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1745:event-receiver-deployment,receiver deployment,2015-01-07T00:00:00Z/2015-02-13T00:00:00Z,location name: SA Hasselt | location description: beugel tussen overgang rechte naar schuine oever; adres: sasstraat Hasselt,de-8,50.99125,5.04038,WGS84,30
Event,2016-10-05T21:25:29Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1754:event-receiver-deployment,receiver deployment,2015-01-07T00:00:00Z/2015-01-23T00:00:00Z,location name: de-14 | location description: RO brug R12 (thv McDonalds) (enkel bij laag water bereikbaar),de-14,50.99026,5.06027,WGS84,30
Event,2016-10-05T21:27:17Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1755:event-receiver-deployment,receiver deployment,2015-01-23T00:00:00Z/2015-02-13T00:00:00Z,location name: de-14 | location description: RO brug R12 (thv McDonalds) (enkel bij laag water bereikbaar),de-14,50.99026,5.06027,WGS84,30
Event,2017-01-16T11:26:55Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1776:event-receiver-deployment,receiver deployment,2015-01-07T00:00:00Z/2015-01-23T00:00:00Z,location name: de-13 | location description: aan voetgangersbrug in de zwarte beek op rechter oever aan een boom,de-13,50.99182,5.05784,WGS84,30
Event,2017-01-16T11:26:31Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1778:event-receiver-deployment,receiver deployment,2015-01-23T00:00:00Z/2015-02-13T00:00:00Z,location name: de-13 | location description: aan voetgangersbrug in de zwarte beek op rechter oever aan een boom,de-13,50.99182,5.05784,WGS84,30
Event,2016-10-05T20:29:23Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1780:event-receiver-deployment,receiver deployment,2015-01-07T00:00:00Z/2015-02-12T00:00:00Z,"location name: de-12 | location description: Sint-Amands, nabij 'De Veerman'",de-12,51.05593,4.20024,WGS84,30
Event,2017-01-16T10:52:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:1810:event-receiver-deployment,receiver deployment,2015-01-07T00:00:00Z/2015-01-23T00:00:00Z,location name: de-12 | location description: LO Demer net SA van de steunbeer aan oogvijs,de-12,50.99112,5.05745,WGS84,30
Event,2017-12-10T13:35:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:2869:event-receiver-deployment,receiver deployment,2014-09-21T00:00:00Z/2014-11-21T00:00:00Z,location name: Messelbroek | location description: NA,de-3,51.00287,4.93335,WGS84,30
Event,2017-12-08T10:17:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:2933:event-receiver-deployment,receiver deployment,2014-07-01T00:00:00Z/2015-02-13T00:00:00Z,location name: SO_KS_LODEMER | location description: eerste receiver stroomop van de klepstuw in de Demer aan piket,de-22,50.98339,5.07599,WGS84,30
Event,2017-09-29T06:13:04Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:2938:event-receiver-deployment,receiver deployment,2014-12-13T00:00:00Z/2014-12-16T00:00:00Z,location name: de-12 | location description: NA,de-12,50.99112,5.05745,WGS84,30
Event,2017-10-31T07:33:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:demer:3284:event-receiver-deployment,receiver deployment,2014-04-10T00:00:00Z/2014-04-23T00:00:00Z,location name: SA_SB_RODEMER | location description: stroomaf van de steunbeer op rechter oever Demer aan een boom; nieuwe locatie 10 m meer SA,de-14,50.99026,5.06027,WGS84,30
Event,2016-10-05T09:58:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:dijle:1337:event-receiver-deployment,receiver deployment,2016-02-22T00:00:00Z/2016-09-29T00:00:00Z,recover latitude: 51.08231 | recover longitude: 4.36622 | location name: Rupel | location description: NA,me-7-2,51.08222,4.36623,WGS84,30
Event,2016-06-13T10:55:35Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:dijle:1467:event-receiver-deployment,receiver deployment,2015-04-16T00:00:00Z/2015-09-24T00:00:00Z,"location name: Rupel | location description: Rupel, LO Hamerdijk (enkel bij laag water bereikbaar)",M-7,51.07461,4.39848,WGS84,30
Event,2016-01-28T11:58:55Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:dijle:1587:event-receiver-deployment,receiver deployment,2015-04-16T00:00:00Z/2015-05-15T00:00:00Z,location name:  | location description: LO onder Mulzenbrug,M-1,51.01137,4.52097,WGS84,30
Event,2016-01-28T11:53:16Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:dijle:1589:event-receiver-deployment,receiver deployment,2015-04-16T00:00:00Z/2015-04-23T00:00:00Z,"location name:  | location description: SO stuw, LO op top ""eilandje""",M-3,51.02291,4.49727,WGS84,30
Event,2016-01-28T11:37:59Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:dijle:1590:event-receiver-deployment,receiver deployment,2015-04-16T00:00:00Z/2015-05-15T00:00:00Z,"location name:  | location description: SA stuw, LO aan hek W&Z",M-4,51.02484,4.49521,WGS84,30
Event,2016-01-28T12:14:05Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:dijle:1591:event-receiver-deployment,receiver deployment,2015-04-21T00:00:00Z/2015-05-15T00:00:00Z,"location name:  | location description: stroomaf de stuw, op rechteroever recht tegenover de M-4",M-4A,51.02506,4.49548,WGS84,30
Event,2016-10-05T21:55:38Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:dijle:1736:event-receiver-deployment,receiver deployment,2015-04-17T00:00:00Z/2015-05-15T00:00:00Z,location name: M-6 | location description: RO Grote Vijver rond seinpaal 15 (enkel bij laag water bereikbaar),M-6,51.05547,4.44287,WGS84,30
